transaction_id,amount,currency,type
943,3064.62,USD,deposit
944,4828.1,USD,payment
945,3978.75,GBP,withdrawal
946,3747.98,GBP,withdrawal
947,1059.01,USD,deposit
948,994.54,GBP,payment
949,2170.35,GBP,deposit
950,1515.03,EUR,withdrawal
951,4842.47,USD,deposit
952,566.52,USD,withdrawal
953,4663.39,GBP,deposit
954,2659.64,EUR,payment
955,2653.16,GBP,payment
956,1953.98,GBP,payment
957,757.57,EUR,payment
958,1067.14,EUR,payment
959,2113.14,USD,payment
960,1962.25,GBP,deposit
961,1451.84,EUR,payment
962,1119.76,EUR,withdrawal
963,2524.7,USD,deposit
964,1818.97,EUR,payment
965,1313.48,EUR,deposit
966,2537.37,EUR,payment
967,2376.54,EUR,deposit
968,1358.48,EUR,payment
969,352.85,USD,deposit
970,2466.59,EUR,withdrawal
971,4840.66,USD,payment
972,64.4,GBP,withdrawal
973,1295.03,EUR,payment
974,2371.71,USD,payment
975,1571.94,GBP,withdrawal
976,1794.67,USD,withdrawal
977,4723.54,GBP,payment
978,2668.98,GBP,payment
979,479.15,GBP,payment
980,1452.24,USD,deposit
981,1442.02,EUR,withdrawal
982,388.98,GBP,deposit
983,4791.16,USD,payment
984,3241.97,EUR,payment
985,604.09,USD,payment
986,3858.95,GBP,withdrawal
987,3801.4,GBP,withdrawal
988,2725.7,GBP,payment
989,3291.73,EUR,withdrawal
990,1374.39,EUR,withdrawal
991,2524.22,USD,withdrawal
992,73.73,GBP,payment
993,3278.91,GBP,payment
994,1567.45,GBP,deposit
995,3386.68,GBP,deposit
996,4894.09,GBP,payment
997,269.7,GBP,deposit
998,3656.46,USD,deposit
999,2153.18,GBP,payment
1000,1172.55,USD,deposit
1001,4273.99,EUR,payment
1002,2954.92,EUR,deposit
1003,4418.4,GBP,payment
1004,3934.65,GBP,deposit
1005,3170.76,USD,withdrawal
1006,3534.66,GBP,deposit
1007,3729.12,EUR,withdrawal
1008,1786.0,USD,payment
1009,2824.76,EUR,deposit
1010,4316.19,USD,withdrawal
1011,323.98,USD,payment
1012,2769.18,GBP,withdrawal
1013,3276.84,GBP,deposit
1014,3993.18,EUR,deposit
1015,4856.53,USD,deposit
1016,1099.94,USD,payment
1017,3071.91,EUR,withdrawal
1018,3390.86,USD,payment
1019,472.79,EUR,payment
1020,624.75,USD,deposit
1021,1744.42,USD,withdrawal
1022,1416.21,USD,deposit
1023,2826.03,EUR,payment
1024,4434.37,USD,withdrawal
1025,1903.83,GBP,deposit
1026,1233.39,GBP,withdrawal
1027,3378.93,GBP,deposit
1028,4217.04,EUR,withdrawal
1029,2456.79,GBP,payment
1030,1834.18,EUR,withdrawal
1031,722.88,USD,payment
1032,3137.08,USD,payment
1033,1212.33,USD,withdrawal
1034,4426.24,EUR,withdrawal
1035,1671.35,EUR,payment
1036,698.24,USD,payment
1037,3828.02,EUR,payment
1038,1956.08,USD,withdrawal
1039,2453.87,USD,withdrawal
1040,4792.73,GBP,payment
1041,3708.17,USD,deposit
1042,4478.44,GBP,withdrawal
1043,2084.65,EUR,payment
1044,4372.36,USD,withdrawal
1045,3459.73,EUR,deposit
1046,1838.74,USD,deposit
1047,2540.77,USD,payment
1048,1924.67,EUR,payment
1049,3580.77,GBP,payment
1050,2870.7,USD,payment
1051,1159.19,GBP,withdrawal
1052,2241.6,GBP,payment
1053,4691.02,EUR,deposit
1054,378.29,GBP,payment
1055,1917.66,GBP,withdrawal
1056,810.04,GBP,deposit
1057,1924.51,GBP,deposit
1058,419.1,GBP,deposit
1059,675.14,GBP,withdrawal
1060,4340.1,EUR,deposit
1061,3329.76,GBP,withdrawal
1062,2313.29,USD,payment
1063,183.11,USD,withdrawal
1064,3525.4,EUR,withdrawal
1065,595.76,EUR,deposit
1066,595.55,USD,deposit
1067,468.79,EUR,withdrawal
1068,1561.9,USD,deposit
1069,984.86,EUR,payment
1070,2258.58,GBP,withdrawal
1071,4053.84,EUR,withdrawal
1072,1265.47,GBP,deposit
1073,3595.44,GBP,payment
1074,3869.71,USD,deposit
1075,3253.64,USD,payment
1076,1045.7,EUR,deposit
1077,629.31,EUR,payment
1078,4744.56,EUR,payment
1079,621.25,USD,payment
1080,2588.95,GBP,deposit
1081,246.02,USD,deposit
1082,2996.88,EUR,deposit
1083,4034.37,USD,withdrawal
1084,1665.21,USD,deposit
1085,3317.52,USD,payment
1086,2775.72,GBP,deposit
1087,3524.22,GBP,withdrawal
1088,949.73,USD,deposit
1089,2605.53,USD,payment
1090,3946.05,GBP,payment
1091,4974.78,EUR,withdrawal
1092,1497.38,GBP,withdrawal
1093,1903.26,GBP,deposit
1094,4540.17,EUR,deposit
1095,1441.35,GBP,withdrawal
1096,526.11,GBP,payment
1097,1504.35,EUR,payment
1098,661.18,USD,deposit
1099,3088.3,GBP,payment
1100,2565.44,USD,withdrawal
1101,301.72,EUR,deposit
1102,3705.8,GBP,payment
1103,1433.62,EUR,deposit
1104,2916.11,EUR,deposit
1105,2471.27,GBP,withdrawal
1106,3489.65,EUR,payment
1107,4562.6,USD,withdrawal
1108,1506.37,EUR,payment
1109,4167.12,USD,withdrawal
1110,1190.69,EUR,deposit
1111,3455.48,USD,deposit
1112,2304.81,USD,payment
1113,589.58,GBP,withdrawal
1114,4686.08,GBP,payment
1115,4080.67,USD,payment
1116,4227.27,EUR,deposit
1117,3042.93,GBP,deposit
1118,2259.38,USD,payment
1119,3585.2,USD,payment
1120,4785.0,EUR,payment
1121,4031.58,USD,payment
1122,1435.62,USD,withdrawal
1123,2778.65,GBP,payment
1124,4895.52,GBP,withdrawal
1125,135.08,USD,deposit
1126,1364.8,GBP,payment
1127,3204.33,GBP,deposit
1128,2004.2,EUR,payment
1129,1921.45,EUR,withdrawal
1130,1382.14,USD,deposit
1131,4787.51,GBP,withdrawal
1132,4243.83,EUR,deposit
1133,4669.71,USD,payment
1134,3475.94,USD,withdrawal
1135,3158.22,EUR,payment
1136,432.77,EUR,deposit
1137,473.66,USD,payment
1138,2278.32,USD,withdrawal
1139,4550.19,GBP,withdrawal
1140,1553.76,GBP,deposit
1141,2750.24,GBP,withdrawal
1142,2194.8,USD,withdrawal
1143,4244.52,GBP,withdrawal
1144,3077.73,USD,withdrawal
1145,3881.05,GBP,payment
1146,1231.17,EUR,withdrawal
1147,1124.42,GBP,deposit
1148,427.31,USD,withdrawal
1149,2187.03,EUR,payment
1150,2512.27,GBP,payment
1151,1913.72,USD,withdrawal
1152,2322.55,USD,payment
1153,85.11,GBP,withdrawal
1154,2663.21,GBP,withdrawal
1155,4682.26,USD,withdrawal
1156,187.45,GBP,deposit
1157,2629.94,USD,deposit
1158,3956.64,EUR,deposit
1159,393.23,EUR,payment
1160,1940.95,EUR,withdrawal
1161,4518.35,GBP,deposit
1162,2811.87,EUR,withdrawal
1163,8.28,GBP,deposit
1164,3530.95,EUR,payment
1165,30.83,EUR,withdrawal
1166,1581.62,GBP,deposit
1167,2041.44,USD,deposit
1168,3260.07,GBP,payment
1169,4184.49,USD,payment
1170,3364.85,EUR,deposit
1171,478.09,USD,payment
1172,4530.46,USD,deposit
1173,3339.73,EUR,withdrawal
1174,4288.1,USD,payment
1175,2876.4,GBP,payment
1176,2149.38,USD,withdrawal
1177,1187.5,USD,payment
1178,4509.62,USD,withdrawal
1179,268.09,USD,deposit
1180,2339.25,EUR,deposit
1181,4491.26,USD,withdrawal
1182,2318.6,USD,withdrawal
1183,2543.25,USD,withdrawal
1184,76.85,USD,payment
1185,1742.64,USD,withdrawal
1186,1942.06,GBP,deposit
1187,846.81,USD,withdrawal
1188,639.96,EUR,withdrawal
1189,2981.57,GBP,payment
1190,496.46,USD,withdrawal
1191,4517.31,USD,payment
1192,4980.12,USD,payment
1193,3679.8,GBP,payment
1194,1899.07,GBP,withdrawal
1195,3500.0,EUR,payment
1196,3616.24,USD,withdrawal
1197,1306.34,USD,deposit
1198,4499.77,USD,payment
1199,2485.99,EUR,deposit
1200,806.34,EUR,deposit
1201,608.6,EUR,deposit
1202,815.27,GBP,payment
1203,3845.26,GBP,payment
1204,402.06,GBP,payment
1205,3679.35,EUR,payment
1206,4985.4,GBP,payment
1207,1280.66,USD,payment
1208,4244.35,EUR,withdrawal
1209,4228.46,USD,withdrawal
1210,1505.53,EUR,payment
1211,1961.34,USD,withdrawal
1212,1285.06,GBP,payment
1213,2629.65,EUR,deposit
1214,2235.02,EUR,deposit
1215,3665.37,GBP,payment
1216,2068.26,USD,payment
1217,2296.46,EUR,deposit
1218,4449.55,EUR,payment
1219,2666.93,GBP,withdrawal
1220,3844.76,EUR,deposit
1221,4586.67,GBP,payment
1222,4837.48,USD,deposit
1223,4172.8,USD,payment
1224,5.42,GBP,deposit
1225,974.62,GBP,withdrawal
1226,4563.83,GBP,deposit
1227,3082.67,GBP,deposit
1228,3480.83,EUR,deposit
1229,3808.55,EUR,deposit
1230,2684.92,GBP,withdrawal
1231,1996.92,USD,deposit
1232,3543.93,GBP,deposit
1233,3391.4,USD,payment
1234,297.99,GBP,withdrawal
1235,2002.08,USD,deposit
1236,4265.39,USD,payment
1237,1154.27,EUR,deposit
1238,4174.59,GBP,deposit
1239,3464.21,USD,payment
1240,3484.93,GBP,payment
1241,4110.47,USD,deposit
1242,3799.48,USD,withdrawal
1243,2239.48,EUR,payment
1244,1527.49,EUR,payment
1245,2205.29,USD,withdrawal
1246,3688.86,USD,withdrawal
1247,4587.57,GBP,deposit
1248,2236.91,USD,payment
1249,1450.29,EUR,withdrawal
1250,2986.84,USD,payment
1251,3715.71,EUR,withdrawal
1252,1530.33,GBP,deposit
1253,3811.89,GBP,payment
1254,421.33,EUR,withdrawal
1255,2590.09,EUR,withdrawal
1256,1395.78,USD,deposit
1257,2181.71,GBP,deposit
1258,3116.61,USD,payment
1259,2496.05,USD,withdrawal
1260,1767.94,GBP,deposit
1261,4855.55,GBP,withdrawal
1262,1305.64,EUR,withdrawal
1263,2146.21,USD,payment
1264,988.88,GBP,payment
1265,2893.52,USD,payment
1266,4347.86,GBP,payment
1267,2602.23,EUR,withdrawal
1268,2548.01,GBP,withdrawal
1269,2525.07,EUR,deposit
1270,2297.5,EUR,withdrawal
1271,2571.37,USD,payment
1272,3306.09,USD,payment
1273,2079.88,EUR,deposit
1274,4309.84,USD,payment
1275,2605.1,EUR,deposit
1276,3365.4,GBP,deposit
1277,444.03,GBP,payment
1278,1616.42,EUR,withdrawal
1279,3009.51,GBP,deposit
1280,2141.83,USD,deposit
1281,785.86,EUR,deposit
1282,3663.18,USD,payment
1283,4879.51,USD,deposit
1284,4350.26,GBP,withdrawal
1285,1200.85,EUR,payment
1286,1246.54,EUR,deposit
1287,1793.81,EUR,withdrawal
1288,2564.48,GBP,withdrawal
1289,605.87,EUR,payment
1290,1733.19,EUR,withdrawal
1291,2436.69,USD,deposit
1292,156.65,EUR,withdrawal
1293,4244.68,GBP,withdrawal
1294,4088.61,GBP,deposit
1295,2141.19,GBP,payment
1296,4631.37,EUR,withdrawal
1297,68.82,USD,withdrawal
1298,3566.11,GBP,payment
1299,2487.35,EUR,withdrawal
1300,1969.77,EUR,payment
1301,3114.99,EUR,deposit
1302,2640.58,USD,payment
1303,4653.39,GBP,payment
1304,810.19,GBP,payment
1305,1233.99,USD,withdrawal
1306,825.0,USD,payment
1307,991.33,USD,deposit
1308,4527.39,EUR,payment
1309,930.82,GBP,withdrawal
1310,3737.97,GBP,withdrawal
1311,4367.53,GBP,payment
1312,4320.41,GBP,withdrawal
1313,3622.88,EUR,payment
1314,1632.53,USD,withdrawal
1315,2009.27,EUR,payment
1316,732.93,GBP,deposit
1317,533.3,USD,payment
1318,2960.33,GBP,deposit
1319,2912.09,USD,payment
1320,1366.77,EUR,withdrawal
1321,3431.27,EUR,deposit
1322,3696.64,USD,deposit
1323,3745.2,EUR,deposit
1324,971.71,USD,payment
1325,3165.66,EUR,deposit
1326,3297.33,EUR,payment
1327,3391.16,EUR,deposit
1328,3388.56,EUR,withdrawal
1329,2303.49,USD,deposit
1330,3311.59,EUR,deposit
1331,2368.01,USD,deposit
1332,1673.06,USD,withdrawal
1333,261.06,USD,payment
1334,346.62,USD,payment
1335,4044.23,GBP,deposit
1336,57.94,USD,payment
1337,563.27,EUR,payment
1338,200.48,EUR,deposit
1339,290.44,GBP,withdrawal
1340,913.85,GBP,payment
1341,2190.95,EUR,deposit
1342,2763.37,USD,deposit
1343,4180.69,GBP,payment
1344,2886.74,EUR,payment
1345,4582.8,USD,withdrawal
1346,4626.65,GBP,withdrawal
1347,390.98,GBP,withdrawal
1348,2842.98,EUR,deposit
1349,4126.18,USD,deposit
1350,4740.91,USD,withdrawal
1351,2795.37,GBP,payment
1352,4824.36,USD,withdrawal
1353,4781.28,GBP,deposit
1354,2292.85,EUR,withdrawal
1355,1300.84,EUR,deposit
1356,2494.15,GBP,withdrawal
1357,3811.55,EUR,deposit
1358,598.51,USD,withdrawal
1359,1944.51,EUR,payment
1360,2812.24,GBP,withdrawal
1361,4655.2,USD,deposit
1362,92.99,USD,withdrawal
1363,1628.68,GBP,withdrawal
1364,2735.04,EUR,withdrawal
1365,3303.18,EUR,withdrawal
1366,3321.73,USD,payment
1367,2935.52,EUR,deposit
1368,2135.13,USD,payment
1369,3645.0,GBP,payment
1370,2519.18,USD,payment
1371,16.47,EUR,withdrawal
1372,1337.79,USD,payment
1373,664.48,GBP,deposit
1374,3966.04,USD,deposit
1375,3080.09,EUR,withdrawal
1376,3844.14,USD,payment
1377,372.98,GBP,deposit
1378,2889.55,GBP,payment
1379,759.74,USD,withdrawal
1380,4279.31,EUR,withdrawal
1381,275.9,USD,withdrawal
1382,2454.08,USD,withdrawal
1383,1332.93,USD,withdrawal
1384,4301.78,USD,payment
1385,3093.8,GBP,payment
1386,997.77,USD,withdrawal
1387,1362.11,USD,withdrawal
1388,1032.73,EUR,payment
1389,32.52,USD,withdrawal
1390,156.29,EUR,deposit
1391,2428.55,EUR,payment
1392,961.17,GBP,withdrawal
1393,2839.69,GBP,withdrawal
1394,427.47,EUR,withdrawal
1395,3388.15,EUR,deposit
1396,2869.26,EUR,payment
1397,1268.06,GBP,withdrawal
1398,834.95,USD,withdrawal
1399,4482.28,GBP,payment
1400,3977.75,USD,payment
1401,4355.83,GBP,withdrawal
1402,389.09,USD,payment
1403,4038.3,EUR,withdrawal
1404,2892.92,EUR,payment
1405,2090.28,EUR,payment
1406,4878.21,GBP,deposit
1407,3630.64,EUR,withdrawal
1408,1319.07,USD,withdrawal
1409,2847.8,GBP,payment
1410,4512.76,USD,deposit
1411,4489.52,GBP,withdrawal
1412,1795.55,USD,deposit
1413,1538.92,EUR,withdrawal
1414,4027.52,EUR,withdrawal
1415,4499.91,GBP,withdrawal
1416,2038.67,GBP,payment
1417,2286.62,EUR,deposit
1418,4757.93,USD,deposit
1419,2530.71,USD,payment
1420,1573.06,GBP,withdrawal
1421,1092.22,USD,deposit
1422,2191.34,EUR,deposit
1423,2308.11,EUR,withdrawal
1424,1332.01,EUR,withdrawal
1425,1525.78,GBP,withdrawal
1426,3820.34,EUR,payment
1427,3050.98,EUR,deposit
1428,4774.62,USD,withdrawal
1429,726.67,GBP,deposit
1430,1341.24,GBP,withdrawal
1431,1438.44,EUR,deposit
1432,3910.46,EUR,deposit
1433,2170.16,EUR,payment
1434,117.94,GBP,withdrawal
1435,1521.36,USD,deposit
1436,2283.17,USD,payment
1437,1985.23,GBP,deposit
1438,4741.7,USD,withdrawal
1439,1076.79,EUR,withdrawal
1440,94.36,GBP,payment
1441,2274.42,EUR,deposit
1442,66.8,GBP,payment
1443,3478.47,GBP,deposit
1444,2759.86,GBP,deposit
1445,1105.59,GBP,withdrawal
1446,2448.36,GBP,deposit
1447,4346.95,EUR,withdrawal
1448,1013.46,USD,withdrawal
1449,390.55,USD,deposit
1450,2291.25,EUR,deposit
1451,1271.34,EUR,payment
1452,1121.1,USD,payment
1453,1227.92,EUR,payment
1454,2961.47,EUR,deposit
1455,4335.57,GBP,deposit
1456,2992.98,GBP,payment
1457,645.29,EUR,withdrawal
1458,3945.51,USD,withdrawal
1459,4210.77,USD,payment
1460,1635.4,USD,deposit
1461,1806.83,GBP,payment
1462,2570.68,EUR,deposit
1463,3773.08,USD,withdrawal
1464,2303.19,GBP,deposit
1465,3607.82,USD,withdrawal
1466,3855.76,GBP,withdrawal
1467,2164.01,USD,withdrawal
1468,1543.61,GBP,withdrawal
1469,1639.68,USD,deposit
1470,1566.17,USD,withdrawal
1471,2510.35,EUR,payment
1472,156.86,EUR,payment
1473,3669.64,USD,deposit
1474,3372.17,GBP,payment
1475,2013.83,USD,deposit
1476,4895.14,USD,withdrawal
1477,453.34,USD,withdrawal
1478,4245.56,EUR,withdrawal
1479,2002.36,USD,deposit
1480,2344.91,EUR,deposit
1481,4917.89,USD,payment
1482,3714.4,USD,withdrawal
1483,1032.57,GBP,withdrawal
1484,4220.2,EUR,deposit
1485,1337.39,USD,deposit
1486,345.27,GBP,withdrawal
1487,3547.81,USD,deposit
1488,627.57,EUR,withdrawal
1489,4302.96,USD,payment
1490,1189.91,GBP,withdrawal
1491,1205.46,EUR,payment
1492,928.5,EUR,deposit
1493,4582.04,GBP,withdrawal
1494,570.09,GBP,withdrawal
1495,4672.36,EUR,withdrawal
1496,2332.45,EUR,deposit
1497,17.79,EUR,withdrawal
1498,7.08,GBP,withdrawal
1499,653.42,GBP,deposit
1500,3619.06,USD,withdrawal
1501,4088.67,EUR,withdrawal
1502,3412.91,EUR,withdrawal
1503,231.56,GBP,withdrawal
1504,1295.68,GBP,deposit
1505,3955.4,USD,withdrawal
1506,570.84,USD,deposit
1507,1711.47,EUR,payment
1508,2802.82,USD,deposit
1509,4515.41,EUR,withdrawal
1510,1647.55,GBP,deposit
1511,3578.64,GBP,deposit
1512,1759.82,USD,deposit
1513,3457.5,EUR,payment
1514,152.36,GBP,payment
1515,869.94,GBP,deposit
1516,1831.86,USD,withdrawal
1517,2544.34,GBP,deposit
1518,1416.57,GBP,deposit
1519,2655.79,GBP,deposit
1520,570.73,USD,withdrawal
1521,4767.24,EUR,deposit
1522,1376.92,EUR,payment
1523,3367.0,USD,deposit
1524,3208.7,GBP,deposit
1525,157.16,EUR,deposit
1526,1232.05,USD,withdrawal
1527,1983.06,GBP,payment
1528,4891.32,EUR,deposit
1529,4730.56,USD,withdrawal
1530,592.73,EUR,withdrawal
1531,3033.91,EUR,withdrawal
1532,3956.14,EUR,withdrawal
1533,904.3,USD,deposit
1534,4298.11,GBP,deposit
1535,322.45,USD,payment
1536,201.42,GBP,payment
1537,2399.71,GBP,withdrawal
1538,1300.8,EUR,deposit
1539,4082.07,GBP,payment
1540,4223.12,EUR,withdrawal
1541,3433.65,EUR,deposit
1542,1505.1,EUR,deposit
1543,2968.23,USD,withdrawal
1544,1463.5,EUR,withdrawal
1545,2567.36,GBP,payment
1546,203.17,GBP,deposit
1547,2148.86,GBP,payment
1548,503.44,USD,payment
1549,4876.68,GBP,withdrawal
1550,1602.39,EUR,deposit
1551,3216.59,USD,payment
1552,258.9,GBP,deposit
1553,2378.82,USD,withdrawal
1554,4526.08,EUR,deposit
1555,2382.77,GBP,withdrawal
1556,4984.52,USD,payment
1557,3851.49,USD,deposit
1558,4785.29,USD,deposit
1559,2137.95,EUR,payment
1560,454.47,USD,deposit
1561,1182.85,USD,withdrawal
1562,4199.19,USD,deposit
1563,3211.56,GBP,deposit
1564,1.45,USD,payment
1565,1965.63,GBP,withdrawal
1566,1327.52,EUR,deposit
1567,201.91,GBP,payment
1568,2965.11,GBP,withdrawal
1569,3655.68,USD,deposit
1570,4447.31,EUR,withdrawal
1571,1849.42,GBP,deposit
1572,2143.05,GBP,withdrawal
1573,3967.59,USD,deposit
1574,3816.54,USD,payment
1575,1587.75,USD,payment
1576,3718.72,USD,deposit
1577,562.92,EUR,deposit
1578,551.98,GBP,deposit
1579,342.52,GBP,deposit
1580,3314.31,GBP,withdrawal
1581,4323.2,USD,withdrawal
1582,4419.97,EUR,deposit
1583,3393.14,EUR,payment
1584,4269.87,USD,deposit
1585,4614.45,GBP,payment
1586,1371.45,GBP,payment
1587,532.18,USD,payment
1588,4700.74,EUR,payment
1589,2651.54,GBP,withdrawal
1590,3216.9,GBP,deposit
1591,3642.96,USD,deposit
1592,4722.8,USD,payment
1593,1019.64,EUR,withdrawal
1594,3141.89,GBP,payment
1595,1858.79,USD,withdrawal
1596,608.74,EUR,withdrawal
1597,3949.62,EUR,payment
1598,1829.24,USD,deposit
1599,2698.43,USD,deposit
1600,514.88,USD,withdrawal
1601,3679.77,EUR,deposit
1602,2766.57,EUR,deposit
1603,106.16,EUR,withdrawal
1604,1802.27,GBP,deposit
1605,4105.31,USD,withdrawal
1606,3551.0,USD,deposit
1607,3763.84,GBP,withdrawal
1608,4874.81,USD,deposit
1609,4173.62,EUR,withdrawal
1610,1158.57,GBP,withdrawal
1611,3725.76,GBP,deposit
1612,4153.53,GBP,payment
1613,2261.83,USD,withdrawal
1614,2216.22,USD,deposit
1615,1100.33,USD,withdrawal
1616,4695.88,USD,payment
1617,4098.37,GBP,withdrawal
1618,2132.26,GBP,withdrawal
1619,1698.93,USD,withdrawal
1620,2617.25,USD,withdrawal
1621,4962.87,EUR,withdrawal
1622,3965.55,USD,withdrawal
1623,2282.5,GBP,payment
1624,1934.41,GBP,payment
1625,2162.52,USD,payment
1626,2523.37,EUR,payment
1627,1443.87,GBP,deposit
1628,392.27,USD,withdrawal
1629,2955.28,EUR,deposit
1630,2687.97,GBP,withdrawal
1631,317.67,GBP,withdrawal
1632,3347.08,GBP,withdrawal
1633,2354.65,EUR,payment
1634,3141.07,USD,withdrawal
1635,3360.22,USD,deposit
1636,840.74,GBP,deposit
1637,3729.87,USD,deposit
1638,4035.78,EUR,payment
1639,3400.92,USD,payment
1640,1610.9,GBP,deposit
1641,3944.02,USD,withdrawal
1642,4320.61,EUR,deposit
1643,2104.86,GBP,deposit
1644,3223.27,EUR,payment
1645,3254.27,USD,withdrawal
1646,798.7,EUR,payment
1647,981.8,EUR,payment
1648,4229.13,GBP,deposit
1649,2740.03,EUR,deposit
1650,2486.19,EUR,deposit
1651,795.73,USD,deposit
1652,4696.7,GBP,payment
1653,4549.39,USD,payment
1654,639.34,GBP,payment
1655,185.59,GBP,payment
1656,4505.72,USD,payment
1657,4509.22,GBP,deposit
1658,3415.79,GBP,deposit
1659,4757.18,EUR,deposit
1660,3981.35,USD,deposit
1661,859.83,GBP,deposit
1662,1473.85,GBP,payment
1663,3477.25,EUR,withdrawal
1664,547.64,GBP,withdrawal
1665,2529.79,USD,deposit
1666,2094.27,USD,withdrawal
1667,4405.16,GBP,deposit
1668,2224.07,USD,deposit
1669,3288.92,USD,payment
1670,1514.72,USD,deposit
1671,567.07,USD,withdrawal
1672,4738.0,EUR,deposit
1673,511.14,EUR,withdrawal
1674,4558.16,GBP,payment
1675,770.86,USD,deposit
1676,1087.63,EUR,payment
1677,876.19,USD,withdrawal
1678,236.16,USD,withdrawal
1679,3330.44,GBP,deposit
1680,1999.85,EUR,deposit
1681,2504.19,EUR,payment
1682,2882.96,GBP,payment
1683,104.42,GBP,deposit
1684,3075.4,GBP,withdrawal
1685,2377.16,EUR,withdrawal
1686,2372.02,GBP,withdrawal
1687,4557.28,USD,payment
1688,2515.99,USD,withdrawal
1689,459.56,GBP,withdrawal
1690,1669.27,GBP,payment
1691,4136.44,EUR,deposit
1692,991.34,GBP,withdrawal
1693,3644.02,GBP,payment
1694,3002.1,EUR,withdrawal
1695,4679.31,GBP,deposit
1696,4522.88,EUR,withdrawal
1697,3388.42,EUR,payment
1698,4893.38,GBP,withdrawal
1699,3509.28,EUR,payment
1700,2467.17,GBP,withdrawal
1701,813.6,GBP,withdrawal
1702,4289.97,GBP,payment
1703,2999.05,EUR,payment
1704,3954.62,EUR,deposit
1705,4717.53,USD,deposit
1706,4804.41,EUR,payment
1707,4701.48,GBP,payment
1708,4773.88,EUR,withdrawal
1709,3139.06,USD,deposit
1710,3591.77,GBP,withdrawal
1711,3493.11,USD,withdrawal
1712,3029.06,GBP,payment
1713,455.9,EUR,deposit
1714,3338.4,GBP,payment
1715,2907.91,GBP,payment
1716,1870.23,EUR,withdrawal
1717,3717.68,USD,withdrawal
1718,1200.09,EUR,withdrawal
1719,2499.79,USD,withdrawal
1720,3292.69,EUR,payment
1721,1555.85,EUR,deposit
1722,165.91,USD,deposit
1723,985.81,USD,withdrawal
1724,1129.04,EUR,deposit
1725,1275.0,USD,payment
1726,2955.28,EUR,withdrawal
1727,3039.98,USD,withdrawal
1728,4697.45,GBP,payment
1729,4968.76,USD,withdrawal
1730,2562.73,GBP,withdrawal
1731,3834.4,EUR,payment
1732,1839.19,EUR,payment
1733,4247.7,GBP,deposit
1734,1555.3,EUR,payment
1735,4290.22,USD,deposit
1736,1331.78,USD,withdrawal
1737,4490.81,GBP,withdrawal
1738,4561.74,USD,withdrawal
1739,3882.71,USD,deposit
1740,1832.97,USD,withdrawal
1741,1335.21,EUR,deposit
1742,1006.27,GBP,deposit
1743,2581.15,GBP,withdrawal
1744,1924.28,USD,deposit
1745,2511.37,EUR,payment
1746,4191.47,GBP,deposit
1747,2487.09,USD,withdrawal
1748,2817.07,GBP,payment
1749,3873.62,USD,deposit
1750,1255.1,GBP,payment
1751,4908.34,EUR,deposit
1752,4441.92,EUR,withdrawal
1753,2204.24,USD,withdrawal
1754,204.7,USD,payment
1755,4258.16,GBP,withdrawal
1756,4835.16,EUR,withdrawal
1757,1863.18,GBP,payment
1758,4844.66,GBP,deposit
1759,4721.54,EUR,deposit
1760,1973.02,EUR,deposit
1761,3005.11,EUR,payment
1762,397.04,GBP,payment
1763,3866.21,USD,withdrawal
1764,3630.62,EUR,payment
1765,2990.75,EUR,payment
1766,3854.85,USD,withdrawal
1767,3226.1,GBP,payment
1768,2400.57,EUR,deposit
1769,2450.63,USD,deposit
1770,712.18,USD,withdrawal
1771,1143.49,GBP,deposit
1772,2125.49,GBP,deposit
1773,1674.23,EUR,payment
1774,4320.03,USD,withdrawal
1775,3631.79,EUR,withdrawal
1776,4658.4,USD,withdrawal
1777,1487.33,USD,payment
1778,2235.89,GBP,withdrawal
1779,4652.47,GBP,payment
1780,2141.87,EUR,payment
1781,4627.52,USD,deposit
1782,4066.32,GBP,payment
1783,3818.05,USD,withdrawal
1784,1430.01,GBP,payment
1785,275.62,EUR,payment
1786,1269.33,GBP,withdrawal
1787,2045.98,GBP,payment
1788,467.08,EUR,payment
1789,2998.66,USD,payment
1790,196.78,EUR,withdrawal
1791,3118.09,GBP,deposit
1792,2204.29,USD,withdrawal
